Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-01-28 19:51:31;'Se o bom indivíduo não ocupar esse espaço, a política não será renovada. Sem essa articulação, não traremos boas pessoas para a política do Brasil.' - Eduardo Mufarej, sobre o #RenovaBR em entrevista para @infomoney #OBrasilTemJeito https://t.co/eItN4Hdx1a; ;19;54;#OBrasilTemJeito, #RenovaBR;infomoney;
2018-01-28 16:31:14;Domingo também é dia de formação aqui no @Renova_BR! https://t.co/ypiojCpfPf; ;5;15; ;Renova_BR;
2018-01-28 16:30:49;RT @gabrielazevedo: Nessa primeira etapa, o curso dura duas semanas. E acontece nesse domingo também. Na sexta-feira que vem lançaremos a l…;gabrielazevedo;0;0; ;gabrielazevedo;
2018-01-28 15:24:18;Para 72% dos brasileiros, a honestidade é prioridade na hora de votar. 10% dizem querer um candidato novo. https://t.co/zt0eJXwziL; ;9;26; ; ;
2018-01-26 16:29:20;Camiseta da #ViradaPolítica que o nosso bolsista Zé Gustavo usou no treinamento de hoje! Quem concorda? https://t.co/NUMInbum0p; ;8;32;#ViradaPolítica; ;
2018-01-26 16:18:06;RT @gabrielazevedo: Hoje, foi minha primeira aula no @Renova_BR para 100 pre-candidatos e pré-candidatas de todo Brasil nas eleições de 201…;gabrielazevedo;0;0; ;Renova_BR, gabrielazevedo;
2018-01-26 16:17:48;Vamo @Renova_Br! Valeu @ahcor_sevla :) https://t.co/iOJB8lcboe; ;1;5; ;Renova_BR, ahcor_sevla;
2018-01-25 12:26:14;'Onde há necessidade, surge a inovação' - Beatriz Pedreira @beatriz_biro na formação dos bolsistas do #RenovaBR, falando sobre inovações no Poder Legislativo! Na hashtag você acompanha o que ta rolando no treinamento :) https://t.co/NwwdCjaLZY; ;5;13;#RenovaBR;beatriz_biro;
2018-01-24 17:02:11;O LIDE PLAY conversou com Eduardo Mufarej, idealizador do #RenovaBR, para explicar como funciona a iniciativa. Confira o Minuto LIDE Play: https://t.co/f9sUCJNhkw  #OBrasilTemJeito https://t.co/5Xo0QgmEet; ;5;15;#OBrasilTemJeito, #RenovaBR; ;
2018-01-24 12:21:11;'O Executivo, o presidente, não consegue ser bom se o Legislativo não for' - Humberto Dantas, do Centro de Liderança Pública, no segundo dia de treinamento dos bolsistas do #RenovaBR https://t.co/Kuxfk2XvbS; ;4;25;#RenovaBR; ;
2018-01-23 21:27:15;'Nossa participação na política não pode acabar no voto, temos que cobrar pelas promessas. Senão não passa de um sonho bonito.' - @PatriciaEllenBr no treinamento dos bolsistas do @Renova_BR https://t.co/D6z3ixbmnR; ;8;24; ;Renova_BR, PatriciaEllenBr;
2018-01-23 10:52:23;A esperança da renovação política passa por essas pessoas todas! 😍 💙💚💛 #OBrasilTemJeito #renovabr #BrasilDeVerdade https://t.co/ekVBethO25; ;13;32;#OBrasilTemJeito, #renovabr, #BrasilDeVerdade; ;
2018-01-23 10:21:44;Está só começando... mas já emoção que não tem como descrever! Fazer de verdade, com verdade, trabalhar com amor, aprender, trocar, crescer, dividir, somar... essa turma vai fazer história! 💙💛💚  #OBrasilTemJeito #RenovaBR #BrasilDeVerdade https://t.co/HiVWhkyNpE; ;3;13;#OBrasilTemJeito, #RenovaBR, #BrasilDeVerdade; ;
2018-01-22 11:41:14;Valores, ética, compromisso, resiliência, vontade de servir à sociedade. #RenovaBR #OBrasilTemJeito https://t.co/I5E5RzUmSy; ;10;33;#OBrasilTemJeito, #RenovaBR; ;
2018-01-22 09:20:30;RT @thaynaramelodf: Primeiro dia de formação do @Renova_BR :D Todo mundo muito animado ou muito animado?;thaynaramelodf;0;0; ;Renova_BR, thaynaramelodf;
2018-01-22 09:20:18;Tudo pronto para as primeiras aulas da formação do #RenovaBR! #OBrasilTemJeito https://t.co/OQT31PV8Zt; ;3;12;#OBrasilTemJeito, #RenovaBR; ;
2018-01-21 23:46:46;RT @caleromarcelo: Chegando em SP para um importante ciclo: seminário do @Renova_BR q congrega cidadãos q querem construir, por meio da par…;caleromarcelo;0;0; ;Renova_BR, caleromarcelo;
2018-01-21 23:46:07;@DaniellaSSilvei @caleromarcelo Vanos trabalhar para encurtar esses caminhos!; ;0;1; ;DaniellaSSilvei, caleromarcelo;
2018-01-21 23:44:38;O Brasil tem jeito! E a gente tá feliz demais por ser parte desse processo de renovação! #RenovaBR #OBrasilTemJeito https://t.co/74oMc4FTkM; ;3;14;#OBrasilTemJeito, #RenovaBR; ;
2018-01-21 21:23:49;'Precisamos ter a capacidade de dialogar. O mundo não se divide mais em direita e esquerda, mas em rápidos e lerdos.' - Senadora Ana Amélia Lemos @anaamelialemos na recepção dos bolsistas do @Renova_BR #OBrasilTemJeito https://t.co/s6kKv35QBR; ;1;16;#OBrasilTemJeito;Renova_BR, anaamelialemos;
