Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-05-04 12:47:03;RT @ValeConservador: NO CAFÉ PATRIOTA Dia 5 às 10 horas  @miguel_nagib  (autor do @escolasempartid)  Em Fortaleza  Com: @PriscilaBCosta_  e…;ValeConservador;0;0; ;PriscilaBCosta_, ValeConservador, miguel_nagib, escolasempartid;
2018-05-04 12:46:54;RT @ValeConservador: É neste sábado, dia 05 de maio, no Café Patriota, que está situado na Av Santos Dumont, 1454 em Fortaleza.  Realização…;ValeConservador;0;0; ;ValeConservador;
2018-05-03 22:01:54;Sem argumentos contra o Escola sem Partido, esquerda parte para a violência.   https://t.co/zM9L9FuCLu; ;353;805; ; ;
2018-05-03 21:32:53;Fundador do Escola sem Partido comenta parecer da Advocacia Geral da União sobre lei de Alagoas inspirada no anteprojeto do ESP. https://t.co/cYUcl4G0Qv; ;37;76; ; ;
2018-05-03 18:03:42;@JezieldeQueiroz O Escola sem Partido não trata de diretrizes e bases da educação nacional. Basta comparar o texto do projeto com o da LDB para ver que um não tem nada a ver com o outro.; ;1;1; ;JezieldeQueiroz;
2018-05-03 17:48:15;@AiltonBenedito E também o artigo 227 da CF, segundo o qual é dever do Estado assegurar à criança, ao adolescente e ao jovem, com absoluta prioridade, o direito à dignidade e à liberdade, além de colocá-los a salvo de toda forma de discriminação, exploração e opressão.; ;2;6; ;AiltonBenedito;
2018-05-03 17:44:15;@AiltonBenedito E também o art. 24, XV, que prevê a competência concorrente para legislar sobre proteção à infância e juventude...; ;3;16; ;AiltonBenedito;
2018-05-03 15:55:35;Dizer que Estados não podem criar lei para impor Escola sem Partido é o mesmo que dizer que Estados não podem zelar pelo respeito à CF dentro de suas próprias escolas. Ou seja, é uma aberração jurídica!  https://t.co/VVsVdYqC3z; ;132;287; ; ;
2018-05-03 14:37:20;@rochaprime Os princípios nos quais o ESP se baseia -- liberdade de consciência e de crença, neutralidade ideológica, religiosa, política e partidária do Estado -- já são cláusulas pétreas!; ;0;5; ;rochaprime;
2018-05-03 14:33:03;Militantes disfarçados de professores apostam que o STF vai lhes dar cobertura jurídica para que continuem a abusar intelectualmente seus alunos. É asqueroso.; ;87;161; ; ;
2018-05-03 14:26:40;ALÔ, AGU!  LEIA O ARTIGO 23, I, DA CF!!  Art. 23. É competência COMUM da União, dos Estados, do Distrito Federal e dos Municípios:  I - zelar pela guarda da Constituição, das leis e das instituições democráticas e conservar o patrimônio público   É SÓ DISSO QUE SE TRATA NO ESP.; ;70;189; ; ;
2018-05-03 14:18:07;Segundo o ECA, 'É dever de TODOS prevenir a ocorrência de ameaça ou violação dos direitos da criança e do adolescente.' Mas, segundo a AGU, esse 'todos' não inclui Estados e Municípios, os quais não podem tentar impedir a violação dos direitos dos alunos dentro das suas escolas.; ;57;106; ; ;
2018-05-03 14:07:26;Assombroso! Ao dizer que Estados e Municípios não podem tornar obrigatória a afixação desse cartaz em suas próprias escolas, a AGU ignora artigo 70 do ECA, segundo o qual 'É DEVER DE TODOS PREVENIR A OCORRÊNCIA DE AMEAÇA OU VIOLAÇÃO DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE.' https://t.co/rIxPvvwNCf; ;99;183; ; ;
2018-05-03 14:04:26;Assombroso! Parecer da AGU nega a Estados e Municípios o direito e o dever de prevenir a ocorrência de violação dos direitos das crianças e adolescentes que frequentam suas próprias escolas.; ;44;102; ; ;
2018-05-03 13:52:21;Não se enganem: parecer da AGU contra o Escola sem Partido foi encomendado pelo MEC, cujo comando, apesar das aparências, continua nas mãos do PT.; ;222;536; ; ;
2018-05-03 13:49:06;A competência dos Estados e Municípios para aprovar o projeto Escola sem Partido tem fundamento no artigo 23, I, da CF, segundo o qual é competência comum da União, Estados e Municípios:  I - ZELAR PELA GUARDA DA CONSTITUIÇÃO, DAS LEIS E DAS INSTITUIÇÕES DEMOCRÁTICAS.; ;23;61; ; ;
2018-05-03 13:44:58;Assombroso! Parecer da AGU nega a Estados e Municípios o direito e o dever de tentar impedir a prática de atos ilícitos dentro de suas próprias escolas.   https://t.co/VVsVdYqC3z; ;74;160; ; ;
2018-05-03 11:51:17;@Luadoce1 A escola tem de ser sem partido, não as pessoas. Cada um tenha o partido que quiser! Mas que não use a escola para promovê-lo, de forma explicita ou disfarçada, em prejuízo da liberdade alheia. Criticamos quem desrespeita esse princípio e trapaceia a democracia.; ;0;4; ;Luadoce1;
2018-05-03 05:13:04;Parabéns pelo vídeo, André! Graças a estudantes corajosos como você, a vida do militante disfarçado de professor está ficando cada dia mais difícil. https://t.co/nrBooJYZAH; ;79;243; ; ;
2018-05-02 19:07:06;Perguntas &amp  Respostas https://t.co/xGLYWHK0E2 https://t.co/NtZ2mQ2rpY; ;33;79; ; ;
2018-04-30 18:39:05;O SISTEMA EDUCACIONAL A SERVIÇO DO PETISMO.  Curso de extensão na FAETERJ/Duque de Caxias. https://t.co/neyORfxIgB; ;78;127; ; ;
2018-04-30 17:53:40;Quem nos mandou essa foto disse que ela foi tirada dentro do Instituto Federal de São Paulo - IFSP (R. Pedro Vicente, 625 - Canindé, São Paulo). Alguém duvida? https://t.co/k0NAItArC6; ;209;385; ; ;
2018-04-30 14:54:27;A onipresente doutrinação esquerdista. https://t.co/17FOdwbwkr; ;191;503; ; ;
2018-04-29 23:21:39;@Sen_Cristovam é defensor da doutrinação nas escolas, isso sim! Inimigo declarado do Escola sem Partido. https://t.co/8gbR7y1Wq8; ;1;6; ;Sen_Cristovam;
2018-04-29 20:14:22;@WanderleyJFJr Obrigado pela contribuição involuntária. Vale por um C.Q.D. #EscolaSemPartidoJá; ;0;4;#EscolaSemPartidoJá;WanderleyJFJr;
2018-04-29 19:08:01;TECLA SAP  Em que o militante realmente está pensando quando usa certas expressões.  Colabore com novos verbetes. https://t.co/a8YXE8A4yM; ;210;350; ; ;
2018-04-28 19:18:12;Detalhe: o @MPF_PGR arquivou a representação apresentada contra a escola/professora. https://t.co/AGS0uva2kh; ;32;88; ;MPF_PGR;
