Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-03-28 20:59:59;'O patrimônio da população é preservado pela melhor gestão da companhia. Temos que modernizar nosso modelo de geração de energia elétrica.' - @Estadao https://t.co/U8RDnoaz5X; ;37;172; ;Estadao;
2018-03-28 12:44:13;Numa democracia, resolvemos nossas divergências políticas nas eleições, através do debate e do respeito ao resultado eleitoral. O que aconteceu ontem no Paraná foi um atentado contra a liberdade de expressão de um líder político e isso é inadmissível numa democracia; ;152;745; ; ;
2018-03-27 22:21:03;Enquanto isso, sigo focado no trabalho no Ministério da Fazenda. Continuarei comprometido a trabalhar pelo Brasil; ;15;129; ; ;
2018-03-27 22:20:23;Tomei a decisão de me filiar ao @PMDB_Nacional. É nosso desafio aprofundar as mudanças que tiraram o Brasil da pior crise de nossa história. Na próxima semana tomarei a decisão se irei ou não me candidatar nas eleições de outubro; ;88;479; ; ;
2018-03-27 22:03:15;Coerência é um valor fundamental no debate sobre o futuro do Brasil. É preciso deixar claro o que cada um defende.  Minha linha sempre foi a mesma: estabilidade, controle dos gastos e da inflação, reformas, etc.. Só assim vamos melhorar a renda e os serviços para a população. https://t.co/pCaaq8cFQ1; ;17;130; ; ;
2018-03-27 16:54:29;Junto com os avanços da Lei de Governança de Estatais, que determina a nomeação de dirigentes por critérios técnicos, esta é mais uma importante medida que estamos implementando para aumentar a transparência e qualificar a gestão dos bancos públicos. https://t.co/zV64Sw9WrB; ;35;201; ; ;
2018-03-27 12:56:37;Bom dia. Participo agora, na sede do @TCUoficial, de debate sobre a privatização da @Eletrobras. Acompanhe ao vivo: https://t.co/NKmScpYIup https://t.co/8o2b44niGf; ;16;82; ;Eletrobras, TCUoficial;
2018-03-26 13:20:49;Tive a alegria de participar de um grande encontro, com mais de 5 mil gerentes do Banco do Brasil​ e falar a eles sobre o que acredito ser o papel dos líderes nesse momento de profunda transformação do país.  Foi muito bom estar aí! O Brasil 🇧🇷 conta com vocês. https://t.co/u2qxvjCuFL; ;15;128; ; ;
2018-03-25 21:59:20;Mais uma semana de trabalho duro. Mais uma semana de excelentes resultados para a economia brasileira. Seguimos avançando! https://t.co/iM2CmkgaXS; ;30;176; ; ;
2018-03-25 16:40:06;https://t.co/IqOgCQbUDH; ;25;228; ; ;
2018-03-24 23:24:28;O gráfico mostra a evolução na geração de empregos para o mês de fevereiro nos últimos 3 anos. É uma recuperação extraordinária em um curto espaço de tempo.  Números como esse são a prova de que estamos no caminho certo e não podemos nos desviar do trilho. Vamos pra frente! https://t.co/bXSLLbGsxB; ;51;231; ; ;
2018-03-24 19:48:37;Participei ontem em Goiana, Pernambuco, de visita à fábrica da Fiat/Jeep. Foi anunciada a abertura de um terceiro turno de produção que vai gerar 2 mil novos postos de trabalho.   É muito bom ver as empresas e os trabalhadores voltando a acreditar no Brasil. https://t.co/O1t5HhX7OT; ;44;222; ; ;
2018-03-24 16:17:11;https://t.co/meFgXI2QKn; ;23;261; ; ;
2018-03-23 20:32:28;Acabou de ser divulgado o resultado da geração de empregos de fevereiro. Os #empregos destruídos durante a crise estão sendo recuperados e os resultados serão cada vez melhores ao longo do ano. Vamos em frente! https://t.co/yJKxZv8BBy; ;44;205;#empregos; ;
2018-03-23 17:32:58;Acompanhei o presidente @MichelTemer na inauguração das etapas 1 e 2 do Projeto de Irrigação do Baixio de Irecê na Bahia. Importante investimento do governo federal que está levando água, empregos e dignidade a milhares de famílias. https://t.co/91DR1AVt5u; ;23;111; ;MichelTemer;
2018-03-23 13:01:16;https://t.co/CDObxrjV45; ;28;162; ; ;
2018-03-22 17:12:17;Durante a reunião do Conselho de Desenvolvimento Econômico e Social mostrei os resultados das reformas que realizamos na economia. Além de terem sido fundamentais para o país sair da sua maior crise, construíram as bases para que o Brasil cresça forte pelos próximos anos. #cdes https://t.co/tak509SlfT; ;26;135;#cdes; ;
2018-03-22 13:21:12;https://t.co/UFikewt2jp; ;44;274; ; ;
2018-03-22 00:02:50;'Mostramos dados do (comércio do) Brasil e dos Estados Unidos mostrando que não existia, do lado brasileiro nenhum indício de prática anticompetitiva, nenhum dumping, que é a preocupação norte-americana. É uma ação firme do Brasil, direta, franca.' @OGlobo https://t.co/ZxwfCs0FoI; ;27;162; ;oglobo;
2018-03-21 22:57:24;No evento do Banco do Brasil tive a grata surpresa de encontrar meu amigo e grande artista brasileiro @IvanLinsOficial. https://t.co/OWr6bb8a9L; ;9;89; ;ivanlinsoficial;
2018-03-21 19:00:14;https://t.co/8pfqIGdhhL; ;36;171; ; ;
2018-03-21 15:22:59;Participei hoje do grande evento #LIDERA do @BancodoBrasil que reuniu 5700 gestores neste momento de transformações no Brasil e no Banco. A reunião foi um sucesso. Apresentei minha experiência sobre trajetórias profissionais de sucesso e a missão que temos de servir ao país. #BB https://t.co/cv4eyg8w1V; ;12;95;#LIDERA, #BB;BancodoBrasil;
2018-03-20 23:20:17;Participei da posse da nova diretoria da Associação Empresarial de Criciúma, no Sul de Santa Catarina. O setor produtivo catarinense é um exemplo de competitividade e está otimista com a recuperação da nossa economia. As empresas voltaram a investir e a apostar no Brasil. https://t.co/pmSUTvbMQq; ;20;136; ; ;
2018-03-20 13:14:27;https://t.co/kn08uuGSun; ;52;275; ; ;
2018-03-20 00:05:49;A Confederação Nacional do Comércio estima um crescimento de 3,5% nas vendas de Páscoa este ano.  A pesquisa destaca também os preços favoráveis da cesta de produtos por conta da baixa inflação e a criação de mais de 10 mil postos de trabalho no período. https://t.co/E8xfzhA9AD; ;21;93; ; ;
2018-03-19 22:09:33;Ótimas reuniões esta tarde com os Ministros da Fazenda da África do Sul, Nhlanhla Nene, e do Chile, @FelipeLarrain. Trabalhando juntos pela ampliação das relações comerciais e desenvolvimento de nossos países. #G20 https://t.co/6TzjNaAQBd; ;11;81;#G20;felipelarrain;
