Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-05-09 14:40:03;#SeLigaPeloBrasil: No Ceará, os secundas ocuparão o Ginásio Paulo Sarasate em Fortaleza, até a tarde de hoje 09/05, para os estudantes tirarem o título de eleitor. A ACES participa da mobilização. #BoraOcuparAsUrnas https://t.co/3pKb8Y1Xdo; ;0;2;#BoraOcuparAsUrnas, #SeLigaPeloBrasil; ;
2018-05-09 14:35:02;Se você ainda tem 15 anos mas vai completar 16 até a data das eleições, também pode tirar seu título de eleitor, sabia disso? Corre que dá tempo de #OcuparAsUrnas nestas eleições! #SeLigaPeloBrasil; ;2;5;#OcuparAsUrnas, #SeLigaPeloBrasil; ;
2018-05-09 14:25:02;A campanha do #SeLiga16 incentiva a juventude a ocupar as urnas em 2018 até o último minuto do prazo, dá uma olhada na matéria: https://t.co/Dcs2mxEwv8 #SeLigaPeloBrasil; ;0;0;#SeLiga16, #SeLigaPeloBrasil; ;
2018-05-09 14:15:04;Ainda dá tempo de tirar seu título de eleitor! Veja o passo a passo e corra para o cartório eleitoral mais próximo da sua região: https://t.co/162M7nzyNw #SeLigaPeloBrasil; ;1;0;#SeLigaPeloBrasil; ;
2018-05-09 14:05:02;'Se a maioria dos nossos problemas nasce da política, não há saída para esses problemas fora da política'📣📣👇👇 #SeLigaPeloBrasil   https://t.co/1Z7krZv4Ue; ;2;6;#SeLigaPeloBrasil; ;
2018-05-09 14:03:05;É agora! Vamos subir a #SeLigaPeloBrasil e mobilizar os secundas a participarem das eleições deste ano. https://t.co/M3lgi51teY; ;0;1;#SeLigaPeloBrasil; ;
2018-05-09 12:06:10;#SeLiga16 Não marque bobeira! Hoje é o último dia para tirar o título e fazer parte da democracia do nosso país. Corre até o cartório eleitoral mais próximo 😉  #BoraOcuparAsUrnas #SeLigaPeloBrasil https://t.co/K3tx4bLxD5; ;1;3;#BoraOcuparAsUrnas, #SeLiga16, #SeLigaPeloBrasil; ;
2018-05-08 21:05:05;Vitor Rodrigues e Kalline Starlley, estudantes secundaristas de Palmas (TO) já garantiram participação nas urnas ✊ #SeLiga16 https://t.co/wHvid6Xv97; ;2;1;#SeLiga16; ;
2018-05-08 21:02:05;#SeLiga16 O prazo para tirar o título de eleitor acaba amanhã (09)! Que tal participar do twitaço da UBES para incentivar os secundas que ainda não tiraram e também compartilhar com a gente como está sendo o último dia na sua cidade? #BoraOcuparAsUrnas ✊💪😉 https://t.co/4FbFmM5Cl7; ;5;7;#BoraOcuparAsUrnas, #SeLiga16; ;
2018-05-08 20:02:06;#SeLiga16: No Ceará, os secundas ocuparão o Ginásio Paulo Sarasate em Fortaleza, até amanhã 09/05 para os estudantes tirarem o título de eleitor. A ACES - Associação Cearense dos Estudantes Secundaristas participa da mobilização. #BoraOcuparAsUrnas https://t.co/qusho0UIS2; ;1;6;#BoraOcuparAsUrnas, #SeLiga16; ;
2018-05-08 17:24:02;#SeLiga16: No Rio de Janeiro, os secundas tiraram o título de eleitor junto a AMES - Associação Municipal dos Estudantes Secundaristas do Rio na tarde de ontem (07/05). Estudantes cariocas mobilizados na política do país! #BoraOcuparAsUrnas https://t.co/xMJ3McFvWE; ;4;14;#BoraOcuparAsUrnas, #SeLiga16; ;
