Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-04-18 01:34:58;Já arrecadamos mais de R$ 300 mil para o acampamento #LulaLivre. Venha você também fazer parte da luta em defesa de @LulapeloBrasil  e da democracia! Acesse o site 👉 https://t.co/vqh2WKRKy1 https://t.co/tVeTKPeZmS; ;16;26;#LulaLivre;LulapeloBrasil;
2018-04-17 19:30:25;Programação de hoje, galera! Vamos lá chegar!!!!! #LulaLivre https://t.co/iRnKvf60MK; ;2;4;#LulaLivre; ;
2018-04-17 15:10:34;Sindicalistas e movimentos sociais da Frente Brasil Popular realizam escracho em frente à  TV Gazeta, afiliada da #GloboGolpista em Alagoas. Atividade faz parte do Dia Nacional de mobilização que marca os dois anos do golpe. #Lulalivre https://t.co/adVJ3D1Sb3; ;13;30;#GloboGolpista, #Lulalivre; ;
2018-04-17 13:02:56;#Lulalivre #Globogolpista ocupação na afiliada da Globo na Bahia https://t.co/V10BTkHHc9; ;23;35;#Globogolpista, #Lulalivre; ;
2018-04-17 12:42:04;Deputado Federal @VICENTINHOPT (PT/SP), metalúrgico e ex-presidente da @CUT_Brasil fala durante o 'bom dia' ao presidente Lula de hoje (17/4) no Acampamento #lulalivre https://t.co/u554apsltu; ;7;13;#lulalivre;CUT_Brasil, VICENTINHOPT;
2018-04-17 11:13:26;https://t.co/Mzt72VpdrD; ;3;7; ; ;
2018-04-17 11:03:41;Após acordo, vigília democrática é mantida nos arredores da Policia Federal em Curitiba. #LulaLivre  https://t.co/426EPQhOba; ;7;7;#LulaLivre; ;
2018-04-17 10:53:26;Boa noite, presidente Lula! É assim que começa o Plantão #LulaLivre de hoje. Confira tudo que rolou durante o dia de luta no acampamento da democracia, em Curitiba! https://t.co/FGSKXVLlVH; ;0;11;#LulaLivre; ;
2018-04-17 10:49:08;https://t.co/2a9QbHeoCo  #Globogolpista #Lulalivre; ;2;10;#Globogolpista, #Lulalivre; ;
2018-04-17 10:46:45;Na manhã desta terça-feira, movimentos populares ocupam a sede da Rede Bahia, filiada a Rede Globo, em Salvador.  Convocamos todos e todas que lutam contra o Golpe no Brasil que venham imediatamente para a Rede Bahia*  #GloboGolpista #LulaLivre #LulavaleaLuta https://t.co/P0R3VZ8Ov2; ;49;95;#LulavaleaLuta, #GloboGolpista, #LulaLivre; ;
2018-04-17 10:43:10;https://t.co/T2xyGcsyQP #Globogolpista #Lulalivre; ;3;7;#Globogolpista, #Lulalivre; ;
2018-04-17 10:42:28;Nesta terça-feira (17), dia em que se completam dois anos do golpe que destituiu Dilma Rousseff da presidência da República, movimentos populares realizam o dia nacional de lutas em “Defesa da democracia e pela liberdade de Lula”. #Globogolpista #Lulalivre; ;6;8;#Globogolpista, #Lulalivre; ;
2018-04-17 00:26:51;RT @diImabr: ENCONTRE O ERRO Marcelo Freixo comandou a CPI das milícias Marielle era do gabinete dele na época Vários milicianos presos Fre…;diImabr;0;0; ;diImabr;
2018-04-16 11:29:46;Contra a privatização da Eletrobras, trabalhadores da empresa fazem greve hoje https://t.co/4AqudcKQxO; ;13;18; ; ;
2018-04-16 09:21:29;Plantão #LulaLivre 📽️🗨️💬 O acampamento segue firme e cada vez mais forte em Curitiba, no apoio a Lula. O ex-presidente, inclusive, segue líder na preferência do povo, como mostrou o DataFolha divulgado neste domingo (15).  Confira o resumo do dia! https://t.co/g2IogM3q8T; ;40;105;#LulaLivre; ;
2018-04-16 01:56:01;RT @ManuelaDavila: Sete de abril de 2018.  📸 Ricardo Stuckert https://t.co/mSAstuWDsA;ManuelaDavila;0;0; ;ManuelaDavila;
2018-04-16 00:25:22;Não é um adeus. É um até logo.  A despedida da família e dos amigos após a cerimônia em homenagem a Dona Marisa no Sindicato dos Metalúrgicos do ABC.   Fotos: Ricardo Stuckert https://t.co/k5uNKkPdZy; ;11;38; ; ;
