Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-05-08 17:58:34;Por que, em vez de fazer viadutos, não aproveitar as vias já existentes, colocando os ônibus articulados para circularem em faixas exclusivas fiscalizadas eletronicamente? #BRTNão; ;3;10;#BRTNão; ;
2018-05-08 17:57:17;É dever do poder público investir na melhoria e ampliação do transporte coletivo, mas não a qualquer preço, não a qualquer custo, não desconsiderando os gigantescos impactos ambientais e urbanísticos que uma iniciativa como essa trará à nossa capital. #BRTNão; ;5;17;#BRTNão; ;
2018-05-08 17:55:19;Além de ultrapassado e caro, o mais caro do Brasil, o projeto da Prefeitura demandará a construção de elevados e viadutos, provocando o tamponamento de rios e a destruição de uma grande área verde ao longo das avenidas ACM e Juracy Magalhães. #BRTNão https://t.co/VkWzJ2mZMx; ;9;23;#BRTNão; ;
2018-05-08 17:53:06;Anunciado com grande pompa e circunstância como um grande presente para Salvador, o BRT deve trazer sérios prejuízos à cidade. Essa é a opinião de especialistas e da maioria da população, como se pode concluir a partir de manifestações nas ruas e nas redes. #BRTNão; ;19;47;#BRTNão; ;
2018-05-08 15:32:16;Enquanto o seu próprio país o condena e o prende injustamente, o mundo pede #LulaLivre e celebra a vida e a obra desse nordestino batalhador que subiu a rampa do Palácio do Planalto e levou junto com ele a esperança e os sonhos de milhões de brasileiros. https://t.co/v81PgpSEnU; ;83;159;#LulaLivre; ;
2018-05-08 15:31:32;Eles aderiram à campanha para que @LulapeloBrasil seja premiado com o #NobelDaPaz em reconhecimento à sua luta para combater a fome e reduzir a pobreza e as desigualdades no Brasil.; ;9;31;#NobelDaPaz;LulapeloBrasil;
2018-05-08 15:30:42;Símbolo da luta pelos direitos civis nos EUA, a filósofa Angela Davis também está com @LulapeloBrasil . Ela, o consagrado ator e embaixador da ONU Danny Glover, e várias outras personalidades estrangeiras. #LulaLivre #LulaNobelDaPaz; ;29;67;#LulaLivre, #LulaNobelDaPaz;LulapeloBrasil;
2018-05-07 18:35:04;Não é @LulapeloBrasil apenas que está preso. Junto com Lula, querem aprisionar a esperança do nosso povo de um país mais justo, igual e democrático. #LulaLivre; ;7;23;#LulaLivre;LulapeloBrasil;
2018-05-07 18:34:25;O ex-presidente @LulapeloBrasil está firme, mas indignado, injuriado com a injustiça de uma condenação sem provas e com os retrocessos econômicos e sociais.; ;26;123; ;LulapeloBrasil;
2018-05-07 18:33:17;A elite não aceita que filho do peão estude ao lado do filho do barão, que o pobre ande de avião, que as sandálias de dedo pisem no mármore do Planalto. #LulaLivre; ;17;39;#LulaLivre; ;
2018-05-07 18:32:24;Apesar de numericamente pequena, nossa elite é economicamente poderosa e não aceita ver nosso povo prosperar.; ;4;7; ; ;
2018-05-07 18:31:12;Na visita que fiz ao ex-presidente @LulapeloBrasil em Curitiba lembrei de Raul Seixas. Lula é a mosca que pousou na sopa da elite escravocrata brasileira, https://t.co/tlQVKTZpV0; ;9;19; ;LulapeloBrasil;
2018-05-07 13:15:25;#LulaLivre! Esse é o grito que há um mês ecoa forte em todo o Brasil. E continuará ecoando apesar das tentativas de silenciá-lo. Porque enquanto houver opressão e desigualdade, haverá luta. Enquanto houver injustiça, haverá Lulas! @LulapeloBrasil https://t.co/3JA7YoQvF4; ;42;139;#LulaLivre;LulapeloBrasil;
2018-05-05 17:29:13;#LulaLivre https://t.co/b7UfjFHqHU; ;20;64;#LulaLivre; ;
2018-05-05 17:28:46;#LulaLivre https://t.co/IrchMi4MUh; ;13;51;#LulaLivre; ;
2018-05-04 19:16:14;Enquanto @LulapeloBrasil é líder disparado de todas as pesquisas de intenção de voto, tanto no primeiro quanto no segundo turnos, Temer tem mais de 90% de rejeição, amargando o título de político mais impopular do país. Quem é mesmo que está preso? https://t.co/UPZynLJCRF; ;37;71; ;LulapeloBrasil;
2018-05-04 19:15:02;A situação não poderia ser mais simbólica e contrastante. Enquanto milhares de pessoas se reuniam em Curitiba para defender @LulapeloBrasil, injustamente preso e condenado, o atual presidente mal conseguia caminhar alguns metros nas ruas de São Paulo.; ;63;233; ;LulapeloBrasil;
