Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-02-22 11:39:53;Ações desumanas da prefeitura na Cracolândia deixam país em má situação frente a ONU. https://t.co/gsrT6hS1zp; ;162;456; ; ;
2018-02-21 19:04:00;Lula, Raduan Nassar, Fernando Moraes, Juca Kfouri, Claudia, Zanin e Valeska conheceram, no sábado a feijoada da Dona Norma. https://t.co/KMGDgFDzRb; ;79;751; ; ;
2018-02-21 11:43:33;Entrevista com a primeira mulher a presidir o Conselho Penitenciário do Rio de Janeiro, Maíra Fernandes. Vale a leitura. https://t.co/fjFQHEziIg; ;119;384; ; ;
2018-02-20 17:19:11;Andreas Schleicher, diretor do departamento educacional da OCDE: “Vejo o Brasil como uma das poucas histórias de sucesso na América Latina, e eu acho que o copo está mais para metade cheio do que para metade vazio”. Palavra de quem entende! https://t.co/7zZMtbf4e4; ;38;113; ; ;
2018-02-20 10:18:03;Fico agradecido de termos retomado a cooperação da prefeitura com as famílias de desaparecidos políticos. A verdade liberta. https://t.co/5qnhbjcFoy; ;192;650; ; ;
2018-02-19 10:07:59;Por que o Plano Diretor de SP foi considerado pela ONU um dos melhores do mundo? Reportagem com uma das razões: “Cresce busca por apartamentos sem vaga de garagem na capital” https://t.co/jPheyGP3dE via @VejaSP; ;204;738; ;VejaSP;
2018-02-17 12:14:43;Outro artigo importante sobre a intervenção no RJ, de Luiz Eduardo Soares, sobre a eficácia da medida: https://t.co/GNr4Iz8Bmi; ;164;312; ; ;
2018-02-17 12:08:57;“Como justificar uma intervenção se Temer e Pezão estão unidos?” Jurista questiona motivação e necessidade do decreto de Temer. https://t.co/cTtI8cHXQa; ;207;565; ; ;
2018-02-16 13:27:46;Carta aberta do procurador de justiça Roberto Tardelli à promotora grávida que pediu a prisão de uma mulher em trabalho de parto. Muito tocante. https://t.co/eYyhVst4F7; ;170;421; ; ;
2018-02-15 18:13:59;A decisão do TSE de que candidatos poderão financiar toda a campanha com recursos próprios não apenas desequilibra a disputa democrática como abre campo para a fraude via distribuição de dividendos.  https://t.co/G43WAPlpJH; ;212;522; ; ;
2018-02-15 10:30:14;A compra de jatinho para uso pessoal com juros subsidiados pelo contribuinte incomodou muita gente. Mas, a não incidência de IPVA sobre jatos, helicópteros e iates ainda passa despercebida.; ;2041;5399; ; ;
2018-02-14 12:46:44;Desde 2014, quando decidimos destravar o Carnaval de SP, até então proibido, sabíamos que com o suporte da prefeitura ele seria um dos melhores do Brasil. Valeu São Paulo!; ;437;3332; ; ;
2018-02-14 10:55:24;Justiça manda empresário indenizar grafiteiros por desenho apagado. Calma! Foi em Nova York. https://t.co/E2NQsF7Udw; ;627;1982; ; ;
2018-02-10 15:29:40;Programa Institucional de Bolsas de Iniciação à Docência (PIBID), maior programa de formação docente do Ministério da Educação, criado na nossa gestão, mais uma vez ameaçado. https://t.co/iKsE3exXiV; ;208;470; ; ;
2018-02-04 15:08:45;Alguém sabe a marca da catuaba que o pessoal de oantagonista toma?; ;830;3613; ; ;
2018-02-03 14:30:43;Brasil tem pior cenário de pluralidade da mídia em 12 países analisados pela ONG Repórteres Sem Fronteiras. E se dizem liberais. https://t.co/fvNqHCUkm6 via @agenciabrasil; ;296;571; ;agenciabrasil;
2018-01-31 22:31:57;@rvianna @GloboNews Rodrigo, você trabalhou para a Globo por vinte anos e, hoje, trabalha para o bispo Edir Macedo e para o Marcos Pereira. Menos cara! Tenho lado!!; ;58;401; ;rvianna, GloboNews;
2018-01-31 22:13:31;Fui entrevistado pelo Roberto D'Avila e o programa vai ao ar hoje, às 23h30, na @GloboNews.; ;124;738; ;GloboNews;
2018-01-30 13:35:17;Quando criamos o Prouni, em 2004, oferecemos 112 mil bolsas de estudo. Enfrentamos fortes resistências. Hoje, o Prouni abriu consulta para 242 mil bolsas de estudo parciais e integrais. Grande conquista. Boa sorte!!! https://t.co/LKoQjcK71y; ;182;844; ; ;
2018-01-28 12:20:31;Apesar do título, julguei oportuno compartilhar entrevista que dei à revista Jacobin, uma das mais vanguardistas das Américas.  https://t.co/YSS82Glnz4; ;150;538; ; ;
2018-01-24 09:25:42;Artigo de Paulo Cesar de Araújo, da PUC-RJ: “Nos anos 1960, um ex-presidente era investigado por causa de apartamento”. https://t.co/qz1dUo9lhf; ;157;319; ; ;
2018-01-23 14:10:43;Artigo publicado no New York Times  aponta que, ao agir de forma partidária, Moro colocou a democracia à beira do abismo. Afirma que Lula foi condenado por evidências que jamais seriam levadas a sério num sistema judicial independente, como o dos EUA.  https://t.co/294AxBE7Un; ;2176;4028; ; ;
2018-01-23 10:12:37;Quando criamos o SiSU em 2009, a partir da reformulação do Enem, sabíamos que era uma questão de tempo a adesão das universidades públicas ao sistema. Hoje ele oferece quase a metade de TODAS as vagas públicas do país, incluindo as estaduais. BOA SORTE! https://t.co/FZITsurWtO; ;327;915; ; ;
2018-01-22 20:36:39;Flávio Rocha, dono da Riachuelo, lança manifesto pelo estado mínimo após receber R$ 1,4 bi do BNDES ? https://t.co/NCLFaOWW4I; ;925;1975; ; ;
2018-01-21 19:00:51;Entrevista para o Estadão: https://t.co/NYYSH2H6I5; ;88;416; ; ;
2018-01-20 18:52:15;Para quem aprecia o direito, um dos mais brilhantes criminalistas do Brasil analisa em detalhe  a sentença de Sérgio Moro que condena Lula: https://t.co/RzwWCF68mW; ;350;784; ; ;
2018-01-20 10:41:58;Jacinda Ardern, a primeira-ministra da Nova Zelândia, vai tirar licença-maternidade de seis semanas. Durante a campanha, ela criticou os que lhe perguntaram se queria ser mãe. “Serei primeira-ministra e mãe, enquanto Clarke ficará em casa como papai” https://t.co/GHEa5Nl30r; ;101;441; ; ;
2018-01-18 21:29:55;Essa crise não é para amador. Para mim, ganhar ou perder eleição, é do jogo democrático. Mas, dependendo de para quem você perder, é o seu país que está em jogo. https://t.co/Ga03UW9w16; ;341;1032; ; ;
2018-01-17 16:14:50;RT @orlandosilva: Hoje a Presidência da República sancionou 2 PLs de minha autoria que visam reconhecer a história de Luís Gama. O advogado…;orlandosilva;0;0; ;orlandosilva;
2018-01-15 14:43:09;Da mesma forma que outras ações do delegado João Luiz de Moraes Rosa foram bloqueadas pela Justiça, temos a confiança que esta terá o mesmo destino.  Assessoria do ex-prefeito Fernando Haddad; ;122;414; ; ;
2018-01-15 14:43:09;O delegado também desconsiderou as provas apresentadas que atestam a suspensão da única obra da UTC na cidade, o túnel da avenida Roberto Marinho, em fevereiro de 2013, data anterior portanto ao suposto pagamento.; ;125;348; ; ;
2018-01-15 14:43:09;O delegado desconsiderou o depoimento do dono da gráfica, o empresário Francisco Carlos de Souza que negou ter recebido recursos da UTC para quitar divida de campanha do ex-prefeito Fernando Haddad.; ;111;244; ; ;
