Data;Texto;Autor(RT);Retweets;Curtidas;Hashtags;Mentions
2018-02-27 13:31:27;QUEREMOS TEG!  Tá rolando agora na DRE Capela do Socorro manifestação das mães, crianças, condutores e... https://t.co/jZNDXYV63q; ;1;2; ; ;
2018-02-26 23:03:15;TÁ VOLTANDO PRA CASA OU SÓ MAIS TARDE? SABE SE ANO QUE VEM O DÓRIA VAI TER CORTADO SEU ÔNIBUS?  aqui os cortes... https://t.co/UzGw5cneTi; ;6;2; ; ;
2018-02-24 22:40:38;Amanhã, haverá uma reunião para quem se interessa em entrar no Movimento Passe Livre SJC.  A luta por um... https://t.co/L1NXlRpviE; ;2;4; ; ;
2018-02-23 17:23:00;&gt &gt &gt Todo apoio a luta dos estudantes das etecs por merenda e contra o corte de aulas! https://t.co/POKZiZDnIx; ;0;1; ; ;
2018-02-23 14:58:34;::Atenção pessoal do grande ABC! Hoje a noite vamos ter uma reunião aberta do MPL ABC as 19h na praca do Carmo... https://t.co/q42DHZ1CU6; ;1;1; ; ;
2018-02-21 22:30:20;::Atenção pessoal do grande ABC! Essa sexta a noite vamos ter uma reunião aberta do MPL ABC as 19h na praca do... https://t.co/sNQL4aiQx9; ;2;2; ; ;
2018-02-21 21:00:03;O SENHOR DOS CARTÉIS:  A SAGA DOS DEVORADORES DE TREM ____________________________________  Nada de novo sob o... https://t.co/MQgTkMZeJb; ;1;6; ; ;
2018-02-20 14:59:44;::Debate sobre transporte amanhã na Unesp São José dos Campos. https://t.co/fStZfFw1DP; ;3;3; ; ;
2018-02-17 19:27:02;DÓRIA E A INACESSÍVEL LICITAÇÃO DO TRANSPORTE.... https://t.co/q6vJYp7Sla; ;1;2; ; ;
2018-02-14 20:30:23;::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::: QUEREMOS TRANSPORTE ESCOLAR... https://t.co/dnw8VEIYtY; ;2;4; ; ;
2018-02-14 19:32:38;I posted a new video to Facebook https://t.co/pcpsldu2EK; ;0;1; ; ;
2018-02-14 14:30:03;::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::: QUEREMOS TRANSPORTE ESCOLAR... https://t.co/nlWY8g9S03; ;0;3; ; ;
2018-02-14 11:46:08;https://t.co/V2f7Gj4Rzy; ;8;18; ; ;
2018-02-10 14:28:57;TRANSPORTE E DIREITO À CIDADE  No dia 21 de fevereiro vai acontecer esse debate  bem importante em São José dos... https://t.co/G6u8qd9g7v; ;2;4; ; ;
2018-02-09 19:15:05;::: P U L A . C A R N A V A L  ::: P U L A . A . C A T R A C A ! ! !... https://t.co/GjlWw7Gosy; ;0;1; ; ;
2018-02-09 18:23:43;::: P U L A R . C A R N A V A L ? ::: P U L A . A . C A T R A C A ! ! !... https://t.co/yHBjEBwojA; ;0;4; ; ;
2018-02-09 17:00:34;&gt &gt &gt DAQUI A POUCO TEM MAIS UM ATO CONTRA O AUMENTO DA PASSAGEM EN GOIANO! TAMO JUNTO! https://t.co/qEE4G3lTkl; ;1;8; ; ;
2018-02-09 15:05:46;&gt &gt &gt Fotos do protesto dessa semana em Guarulhos contra o aumento e por transporte escolar gratuito. E hoje em... https://t.co/UkmS64ZWHL; ;2;7; ; ;
2018-02-07 20:59:12;Quando eu passo a catraca e descubro que não é open bar https://t.co/SqBSZqPW08; ;2;14; ; ;
2018-02-07 14:10:51;&gt &gt &gt HOJE TEM ATO CONTRA O AUMENTO E POR PERUA DE TRANSPORTE ESCOLAR GRATUITO PARA AS CRIANÇAS EM GUARULHOS! COLA... https://t.co/w3cYbjRYbs; ;1;3; ; ;
2018-02-06 14:40:06;&gt &gt &gt AMANHÃ TEM ATO CONTRA O AUMENTO E POR PERUA DE TRANSPORTE ESCOLAR GRATUITO PARA AS CRIANÇAS EM GUARULHOS!... https://t.co/TDdji1PeuT; ;2;6; ; ;
2018-02-05 16:14:48;&gt &gt &gt PROTESTO NO GRAJAÚ DE MÃES, PAIS E PERUEIROS CONTRA OS CORTES NO PROGRAMA DE TRANSPORTE ESCOLAR GRATUITO.... https://t.co/G4vabuAAlO; ;0;3; ; ;
2018-02-04 23:21:51;&gt &gt &gt GUARULHOS EM LUTA CONTRA O AUMENTO E POR PERUA DE TRANSPORTE ESCOLA GRATUITO PRAS CRIANÇAS DO BAIRRO NOVO BOM... https://t.co/7SJpvXETIr; ;3;2; ; ;
2018-02-04 17:38:44;&gt &gt &gt MATERIAIS DA LUTA CONTRA O AUMENTO EM GUARULHOS!  Quarta 07/02 tem ato contra o aumenro em Guarulhos, no... https://t.co/s9AlCHXt0y; ;2;4; ; ;
2018-02-04 14:01:13;&gt &gt &gt DAQUI A TEMPO TEM DEBATE PÚBLICO EM GUARULHOS! COLA GERAL! https://t.co/mbB4rwO6Ub; ;0;1; ; ;
2018-02-03 21:39:28;&gt &gt &gt LINHA AMARELA FECHADA TEMPORARIAMENTE POR DESPREPARO DA POLITICA PRIVATISTA DE ALCKMIN EM LIDAR COM O... https://t.co/2uM3yX3AWn; ;2;8; ; ;
